省份,大学,类型,公或民办,本或专科,985,211,双一流,城市,隶属于,地址
四川,电子科技大学成都学院,理工类,民办,普通本科,2,2,,成都市,四川省教育厅,四川省成都市高新西区百叶路1号
四川,成都医学院,医药类,公办,普通本科,2,2,,成都市,四川省,四川省成都市新都区新都大道783号
四川,四川文理学院,综合类,公办,普通本科,2,2,,达州市,四川省教育厅,四川省达州市通川区塔石路中段519号
四川,川北医学院,医药类,公办,普通本科,2,2,,南充市,四川省,中国四川省南充市涪江路234号
四川,西南财经大学天府学院,财经类,民办,普通本科,2,2,,绵阳市,四川省教育厅,"绵阳校区：四川省绵阳市科创园区九洲大道中段,成都校区：四川省成都市东三环路二段龙潭总部经济城内"
四川,四川工商学院,综合类,民办,普通本科,2,2,,成都市,四川省教育厅,"四川省成都市郫都区团结镇学院街65号,四川省眉山市眉州大道岷东段9号"
四川,宜宾学院,综合类,公办,普通本科,2,2,,宜宾市,四川省,四川省宜宾市翠屏区酒圣路8号
四川,西昌学院,综合类,公办,普通本科,2,2,,凉山彝族自治州,四川省,"北校区：四川省西昌市学府路24号,南校区：四川省西昌市海滨中路24号"
四川,绵阳师范学院,师范类,公办,普通本科,2,2,,绵阳市,四川省,四川省绵阳市高新区绵兴西路166号
四川,成都职业技术学院,综合类,公办,专科（高职）,2,2,,成都市,四川省,成都市高新区天益街83号
四川,攀枝花学院,综合类,公办,普通本科,2,2,,攀枝花市,四川省,四川省攀枝花市东区机场路10号
四川,内江师范学院,师范类,公办,普通本科,2,2,,内江市,四川省,四川省内江市东桐路1124号
四川,四川大学锦江学院,综合类,民办,普通本科,2,2,,眉山市,四川省教育厅,四川省眉山市彭山区锦江大道1号
四川,乐山师范学院,师范类,公办,普通本科,2,2,,乐山市,四川省,四川省乐山市滨河路778号
四川,成都师范学院,师范类,公办,普通本科,2,2,,成都市,四川省,四川省成都市温江区海科路东段99号
四川,成都工业学院,理工类,公办,普通本科,2,2,,成都市,四川省,四川省成都市花牌坊街2号
四川,成都文理学院,综合类,民办,普通本科,2,2,,成都市,四川省教育厅,"成都市金堂学府大道278号（成都金堂校区）,成都市外东洪河中路351号（成都洪河校区）"
四川,四川交通职业技术学院,理工类,公办,专科（高职）,2,2,,成都市,四川省,四川省成都市温江区柳台大道东段208号
四川,成都航空职业技术学院,理工类,公办,专科（高职）,2,2,,成都市,四川省,四川省成都市龙泉驿车城东七路699号
四川,四川中医药高等专科学校,医药类,公办,专科（高职）,2,2,,绵阳市,四川省,四川省绵阳市教育中路1号
四川,成都理工大学工程技术学院,理工类,民办,普通本科,2,2,,乐山市,四川省教育厅,四川省乐山市中区肖坝路222号
四川,中国人民武装警察部队警官学院,军事类,公办,普通本科,2,2,,成都市,武警总部,四川省成都市双流区警校路一段489号
四川,四川民族学院,民族类,公办,普通本科,2,2,,甘孜藏族自治州,四川省,四川省康定市姑咱镇文化路4号
四川,四川工程职业技术学院,理工类,公办,专科（高职）,2,2,,德阳市,四川省,四川省德阳市泰山南路二段801号
四川,成都东软学院,理工类,民办,普通本科,2,2,,成都市,四川省教育厅,中国四川成都都江堰市青城山镇东软大道1号
四川,四川警察学院,政法类,公办,普通本科,2,2,,泸州市,四川省,四川省泸州市江阳西路34号
四川,四川传媒学院,艺术类,民办,普通本科,2,2,,成都市,四川省教育厅,中国四川成都市高新西区团结学院路67号
四川,吉利学院,理工类,民办,普通本科,2,2,,成都市,四川省教育厅,四川省成都市东部新区简州新城吉利学院
四川,成都体育学院,体育类,公办,普通本科,2,2,,成都市,四川省,四川省成都市武侯区体院路2号
四川,四川邮电职业技术学院,理工类,公办,专科（高职）,2,2,,成都市,四川省,成都市锦江区静康路536号
四川,四川外国语大学成都学院,语言类,民办,普通本科,2,2,,成都市,四川省教育厅,四川省成都市都江堰大观镇高尔夫大道367号
四川,四川建筑职业技术学院,理工类,公办,专科（高职）,2,2,,德阳市,四川省,四川省德阳市嘉陵江西路4号
四川,四川职业技术学院,综合类,公办,专科（高职）,2,2,,遂宁市,四川省,四川省遂宁市学府北路1号
四川,西南交通大学希望学院,综合类,民办,普通本科,2,2,,成都市,四川省教育厅,四川省成都市金堂县三星镇学府大道8号
四川,阿坝师范学院,师范类,公办,普通本科,2,2,,阿坝藏族羌族自治州,四川省,四川省阿坝州汶川县水磨镇
四川,四川文化艺术学院,艺术类,民办,普通本科,2,2,,绵阳市,四川省教育厅,四川省绵阳市机场东路83号
四川,四川护理职业学院,医药类,公办,专科（高职）,2,2,,成都市,四川省,"成都校区：四川省成都市龙泉驿区龙都南路173号,德阳校区：四川省德阳市一环路东一段199号"
四川,四川音乐学院,艺术类,公办,普通本科,2,2,,成都市,四川省,"锦江校区：成都市武侯区新生路6号,新都校区：成都市新都区蜀龙大道中段620号"
四川,成都纺织高等专科学校,理工类,公办,专科（高职）,2,2,,成都市,四川省,四川省成都市犀浦泰山南街186号
四川,绵阳职业技术学院,综合类,公办,专科（高职）,2,2,,绵阳市,四川省,四川省绵阳市仙人路一段32号
四川,四川工业科技学院,综合类,民办,普通本科,2,2,,德阳市,四川省教育厅,"四川省德阳市罗江大学路59号, 四川省德阳市绵竹新市经济开发区"
四川,四川旅游学院,综合类,公办,普通本科,2,2,,成都市,四川省,四川省成都市龙泉驿区红岭路459号
四川,西昌民族幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,凉山彝族自治州,四川省,四川省西昌市安宁镇园丁路1号
四川,达州职业技术学院,综合类,公办,专科（高职）,2,2,,达州市,四川省,四川省达州市通川区徐家坝路448号
四川,雅安职业技术学院,综合类,公办,专科（高职）,2,2,,雅安市,四川省,四川省雅安市雨城区育才路130号
四川,西南科技大学城市学院,理工类,民办,普通本科,2,2,,绵阳市,四川省教育厅,四川省绵阳市游仙区三星路11号
四川,广安职业技术学院,综合类,公办,专科（高职）,2,2,,广安市,四川省,四川省广安市广安区滨江东路98号
四川,成都农业科技职业学院,农林类,公办,专科（高职）,2,2,,成都市,四川省,四川省成都市温江区德通桥路392号
四川,四川文化产业职业学院,综合类,公办,专科（高职）,2,2,,成都市,四川省,四川省成都市双流区协和街办锦江路四段399号
四川,四川商务职业学院,财经类,公办,专科（高职）,2,2,,成都市,四川省,成都市温江区和盛镇星艺大道188号
四川,南充职业技术学院,综合类,公办,专科（高职）,2,2,,南充市,四川省,四川省南充市高坪区小龙宏发路94号
四川,川北幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,广元市,四川省,四川省广元市利州区学府路218号（广元市利州区雪峰教育规划园区）
四川,四川信息职业技术学院,理工类,公办,专科（高职）,2,2,,广元市,四川省,四川省广元市利州区学府路265号
四川,四川司法警官职业学院,政法类,公办,专科（高职）,2,2,,德阳市,四川省,四川省德阳市凯江路二段32号
四川,四川电力职业技术学院,理工类,公办,专科（高职）,2,2,,成都市,四川省,成都市温江区春江南路666号
四川,成都银杏酒店管理学院,财经类,民办,普通本科,2,2,,成都市,四川省教育厅,四川省成都市郫都区红光广场路北二段60号
四川,四川工商职业技术学院,其他,公办,专科（高职）,2,2,,成都市,四川省,四川省都江堰市天府大道聚源段8号（正大门）
四川,四川财经职业学院,财经类,公办,专科（高职）,2,2,,成都市,四川省,成都市龙泉驿区驿都西路4111号
四川,四川航天职业技术学院,理工类,公办,专科（高职）,2,2,,成都市,四川省,"成都市龙泉驿区天生路155号,广汉市航天大道155号"
四川,四川幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,绵阳市,四川省,"东校区地址：四川省江油市东山路北段100号,西校区地址：四川省江油市诗城路西段125号,绵阳校区地址：四川省绵阳市涪城区教育园区教育西路16号"
四川,乐山职业技术学院,综合类,公办,专科（高职）,2,2,,乐山市,四川省,四川省乐山市市中区青江路中段1336号
四川,泸州职业技术学院,综合类,公办,专科（高职）,2,2,,泸州市,四川省,四川省泸州市龙马潭区长桥路2号
四川,四川城市职业学院,综合类,民办,专科（高职）,2,2,,成都市,四川省教育厅,"成都校区：四川省成都市外东洪河中路351号,眉山校区：眉山市岷东新区岷东大道南段1号"
四川,成都工贸职业技术学院,综合类,公办,专科（高职）,2,2,,成都市,四川省,成都市郫县红光镇广场路北三段188号
四川,四川西南航空职业学院,其他,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省成都市金堂大学城学府大道996号
四川,宜宾职业技术学院,综合类,公办,专科（高职）,2,2,,宜宾市,四川省,四川省宜宾市翠屏区西郊新村74号
四川,四川托普信息技术职业学院,理工类,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省成都市高新区西区大道2000号
四川,四川水利职业技术学院,理工类,公办,专科（高职）,2,2,,成都市,四川省,"崇州主校区：四川省成都市崇州市永和大道366号,都江堰老校区：四川省成都市都江堰市水校路88号"
四川,四川科技职业学院,综合类,民办,专科（高职）,2,2,,成都市,四川省教育厅,"天府新区：视高经济开发区花海大道大学路1号,团结校区：成都市高新西区团结学院路96号"
四川,四川艺术职业学院,艺术类,公办,专科（高职）,2,2,,成都市,四川省,成都市温江区和盛镇星艺大道366号
四川,成都艺术职业大学,艺术类,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省成都市新津花源镇白云路115号
四川,眉山药科职业学院,医药类,民办,专科（高职）,2,2,,眉山市,四川省教育厅,四川省眉山市丹棱县葡园路79号
四川,四川化工职业技术学院,理工类,公办,专科（高职）,2,2,,泸州市,四川省,四川省泸州市瓦窑坝62号
四川,眉山职业技术学院,综合类,公办,专科（高职）,2,2,,眉山市,四川省,眉山市眉州大道岷东段5号
四川,四川卫生康复职业学院,医药类,公办,专科（高职）,2,2,,自贡市,四川省,四川省自贡市沿滩区东部新城四川卫生康复职业学院新校区
四川,四川铁道职业学院,财经类,公办,专科（高职）,2,2,,成都市,四川省,四川省成都市郫都区安德镇彭温路399号
四川,四川长江职业学院,理工类,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省成都市成洛路828号
四川,民办四川天一学院,财经类,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省绵竹市二环路东段88号
四川,内江职业技术学院,综合类,公办,专科（高职）,2,2,,内江市,四川省,内江市东兴区汉安大道东段1777号
四川,成都工业职业技术学院,理工类,公办,专科（高职）,2,2,,成都市,四川省,成都市天府新区正兴镇大安路818号
四川,四川机电职业技术学院,理工类,公办,专科（高职）,2,2,,攀枝花市,四川省,攀枝花市东区马家田路65号
四川,四川现代职业学院,财经类,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省成都市西南航空港华创路1号
四川,天府新区信息职业学院,综合类,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省天府新区视高经济开发区大学城路286号
四川,四川电影电视学院,艺术类,民办,普通本科,2,2,,成都市,四川省教育厅,"成都市金牛区华严路8号（金牛校区）,成都市安仁镇金山路188号（安仁校区）"
四川,四川国际标榜职业学院,艺术类,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省成都市龙泉驿区阳光教育城同策路3号
四川,四川文化传媒职业学院,综合类,民办,专科（高职）,2,2,,成都市,四川省教育厅,"崇州校区：成都崇州市学苑东路22号,绵竹校区：四川省绵竹市二环路东路段88号"
四川,巴中职业技术学院,综合类,民办,专科（高职）,2,2,,巴中市,四川省教育厅,四川省巴中市经济开发区安康路3号
四川,四川华新现代职业学院,综合类,民办,专科（高职）,2,2,,成都市,四川省教育厅,"西河校区：四川省成都市龙泉驿区成洛大道3833号,机投校区：四川省成都市武侯区武青北路7号"
四川,四川电子机械职业技术学院,理工类,民办,专科（高职）,2,2,,绵阳市,四川省教育厅,四川省绵阳市经开区隆康路10号
四川,四川文轩职业学院,其他,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省成都市大邑县锦屏大道9号
四川,西南财经大学特拉华数据科学学院,财经类,公办,普通本科,2,1,,成都市,西南财经大学,四川成都温江柳台大道555号
四川,川南幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,成都市,四川省,隆昌县古湖街道人民中路C段
四川,广元中核职业技术学院,理工类,民办,专科（高职）,2,2,,广元市,四川省教育厅,四川省广元市利州区清江大道广元中核职业技术学院
四川,四川汽车职业技术学院,理工类,民办,专科（高职）,2,2,,绵阳市,四川省教育厅,四川省绵阳市涪城区新皂镇石梯子村3号
四川,四川希望汽车职业学院,理工类,民办,专科（高职）,2,2,,资阳市,四川省教育厅,四川省资阳市雁江区城南大道二号
四川,天府新区通用航空职业学院,理工类,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川天府新区视高经济开发区天府大道南三段50号
四川,阿坝职业学院,综合类,公办,专科（高职）,2,2,,阿坝藏族羌族自治州,四川省,四川省阿坝州茂县凤仪大道248号
四川,四川三河职业学院,综合类,民办,专科（高职）,2,2,,泸州市,四川省教育厅,四川省泸州市合江荔城大道500号
四川,达州中医药职业学院,医药类,公办,专科（高职）,2,2,,达州市,达州市,四川省达州市通川区西南职教园区犀牛大道北段
四川,电子科技大学格拉斯哥学院,理工类,中外合作办学,普通本科,1,1,双一流,成都市,教育部,成都市高新区（西区）西源大道2006号电子科技大学主楼A1区3楼
四川,内江卫生与健康职业学院,医药类,公办,专科（高职）,2,2,,内江市,四川省,四川省内江市东兴区汉安大道东四段368号
四川,天府新区航空旅游职业学院,其他,民办,专科（高职）,2,2,,成都市,四川省教育厅,四川省天府新区剑南大道南延线航空大道中段168号
四川,资阳口腔职业学院,医药类,民办,专科（高职）,2,2,,资阳市,四川省教育厅,四川省资阳市高新区外环路西三段1666号
四川,江阳城建职业学院,理工类,民办,专科（高职）,2,2,,泸州市,四川省教育厅,四川省泸州市龙马潭区九狮路二段
四川,四川应用技术职业学院,综合类,民办,专科（高职）,2,2,,凉山彝族自治州,四川省教育厅,四川省西昌市教育卫生园区
四川,德阳城市轨道交通职业学院,理工类,民办,专科（高职）,2,2,,德阳市,四川省教育厅,四川省德阳什邡市北京大道京什西路南段196号
四川,德阳科贸职业学院,财经类,民办,专科（高职）,2,2,,德阳市,四川省教育厅,四川省广汉市三星堆大道东段122号
四川,四川体育职业学院,体育类,公办,专科（高职）,2,2,,成都市,四川省,四川省成都市武侯区太平寺路8号
四川,南充文化旅游职业学院,其他,公办,专科（高职）,2,2,,南充市,四川省人民政府,
四川,资阳环境科技职业学院,理工类,民办,专科（高职）,2,2,,资阳市,四川省教育厅,四川省资阳市雁江区大学路1号
四川,南充科技职业学院,理工类,民办,专科（高职）,2,2,,南充市,四川省教育厅,四川省南充市多扶工业园区西南大道3号
四川,南充电影工业职业学院,艺术类,民办,专科（高职）,2,2,,南充市,四川省教育厅,四川省南充市顺庆区大学城学院路
四川,泸州医疗器械职业学院,医药类,民办,专科（高职）,2,2,,泸州市,四川市教育厅,
四川,德阳农业科技职业学院,综合类,民办,专科（高职）,2,2,,德阳市,四川省教育厅,
四川,绵阳飞行职业学院,理工类,民办,专科（高职）,2,2,,绵阳市,四川省教育厅,四川省绵阳市新北川龙翔大道16号
四川,攀枝花攀西职业学院,综合类,民办,专科（高职）,2,2,,攀枝花市,四川省教育厅,四川省攀枝花市米易县攀莲镇铁建路88号
贵州,贵州大学,综合类,公办,普通本科,2,1,双一流,贵阳市,贵州省,贵州省贵阳市花溪区贵州大学普通本科招生办公室
贵州,贵州师范大学,师范类,公办,普通本科,2,2,,贵阳市,贵州省,宝山校区：贵州省贵阳市云岩区宝山北路116号;花溪校区：贵州省贵阳市贵安新区花溪大学城
贵州,贵州财经大学,财经类,公办,普通本科,2,2,,贵阳市,贵州省,贵州省贵阳市花溪大学城
贵州,贵州医科大学,医药类,公办,普通本科,2,2,,贵阳市,贵州省,贵州省贵安新区大学城贵州医科大学
贵州,遵义医科大学,医药类,公办,普通本科,2,2,,遵义市,贵州省,贵州省遵义市新蒲新区学府西路6号
贵州,贵州民族大学,综合类,公办,普通本科,2,2,,贵阳市,贵州省,贵州省贵阳市花溪区贵州民族大学大学城校区
贵州,贵阳学院,综合类,公办,普通本科,2,2,,贵阳市,贵州省,贵州省贵阳市龙洞堡见龙洞路103号
贵州,遵义师范学院,师范类,公办,普通本科,2,2,,遵义市,贵州省,贵州省遵义市新蒲新区（红花岗区新蒲镇）平安大道中段
贵州,贵州中医药大学,医药类,公办,普通本科,2,2,,贵阳市,贵州省,甲秀校区：贵阳市市东路50号;花溪校区：贵阳市贵安新区大学城栋青南路
贵州,贵州师范学院,师范类,公办,普通本科,2,2,,贵阳市,贵州省,贵州省贵阳市乌当区高新路115号
贵州,凯里学院,师范类,公办,普通本科,2,2,,黔东南苗族侗族自治州,贵州省,贵州省凯里经济开发区开元大道3号
贵州,贵州理工学院,理工类,公办,普通本科,2,2,,贵阳市,贵州省,贵州省贵阳市云岩区蔡关路1号
贵州,贵州商学院,财经类,公办,普通本科,2,2,,贵阳市,贵州省,贵阳市白云区麦架镇二十六大道1号
贵州,贵阳职业技术学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市观山湖区云潭南路 609号
贵州,黔南民族师范学院,师范类,公办,普通本科,2,2,,黔南布依族苗族自治州,贵州省,贵州省都匀市剑江大道中段5号
贵州,贵州大学科技学院,综合类,民办,普通本科,2,2,,黔南布依族苗族自治州,贵州省教育厅,贵州省黔南布依族苗族自治州惠水县濛江大道
贵州,遵义医药高等专科学校,医药类,公办,专科（高职）,2,2,,遵义市,贵州省,遵义市新蒲新区大学城平安北路8号
贵州,安顺学院,综合类,公办,普通本科,2,2,,安顺市,贵州省,贵州省安顺市西秀区学院路25号
贵州,贵州工程应用技术学院,师范类,公办,普通本科,2,2,,毕节市,贵州省,贵州省毕节市七星关区学院路
贵州,贵州大学明德学院,理工类,民办,普通本科,2,2,,贵阳市,贵州省教育厅,贵州省贵阳市花溪大学城思雅路贵州大学明德学院
贵州,兴义民族师范学院,师范类,公办,普通本科,2,2,,黔西南布依族苗族自治州,贵州省,"中心校区：贵州省兴义市顶效开发区兴义路1号,市内校区：贵州省兴义市湖南街32号,安龙校区：贵州省黔西南州安龙县杨柳街18号"
贵州,铜仁学院,综合类,公办,普通本科,2,2,,铜仁市,贵州省,贵州省铜仁市川硐教育园区
贵州,六盘水师范学院,师范类,公办,普通本科,2,2,,六盘水市,贵州省,贵州省六盘水市钟山区明湖路288号
贵州,贵州交通职业技术学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市清镇职教城乡愁校区云站路
贵州,贵州财经大学商务学院,财经类,民办,普通本科,2,2,,贵阳市,贵州省教育厅,贵州省惠水县建设西路
贵州,贵州警察学院,政法类,公办,普通本科,2,2,,贵阳市,贵州省,贵州省贵阳市南明区龙洞堡
贵州,遵义医科大学医学与科技学院,医药类,民办,普通本科,2,2,,遵义市,贵州省教育厅,贵州省遵义市新蒲新区园区一号路12号
贵州,贵州电子信息职业技术学院,理工类,公办,专科（高职）,2,2,,黔东南苗族侗族自治州,贵州省,贵州省凯里市华联路1号
贵州,贵州师范大学求是学院,师范类,民办,普通本科,2,2,,贵阳市,贵州省教育厅,贵州省贵阳市白云区白云北路397号
贵州,贵州医科大学神奇民族医药学院,医药类,民办,普通本科,2,2,,贵阳市,贵州省教育厅,贵州省贵阳市南明区云关坡笋子林3号
贵州,贵州航天职业技术学院,理工类,公办,专科（高职）,2,2,,遵义市,贵州省,遵义市新蒲平安东路1398号
贵州,贵州民族大学人文科技学院,民族类,民办,普通本科,2,2,,贵阳市,贵州省教育厅,"贵州省贵阳市花溪区（花溪校区）,贵州省贵阳市花溪大学城（大学城校区）"
贵州,贵阳护理职业学院,医药类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵阳市观山湖区石林西路2号
贵州,铜仁职业技术学院,综合类,公办,专科（高职）,2,2,,铜仁市,贵州省,贵州省铜仁市川硐教育园区武陵大道333号
贵州,遵义职业技术学院,综合类,公办,专科（高职）,2,2,,遵义市,贵州省,遵义市新蒲新区大学城
贵州,贵州职业技术学院,综合类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵阳市观山湖区云潭南路3号
贵州,贵州轻工职业技术学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省花溪大学城
贵州,黔东南民族职业技术学院,综合类,公办,专科（高职）,2,2,,黔东南苗族侗族自治州,贵州省,贵州省凯里市经济开发区凯开大道1009号
贵州,黔南民族医学高等专科学校,医药类,公办,专科（高职）,2,2,,黔南布依族苗族自治州,贵州省,贵州省都匀经济开发区匀东镇杉木湖大道东段
贵州,贵州中医药大学时珍学院,医药类,民办,普通本科,2,2,,贵阳市,贵州省教育厅,贵州省贵阳市南明区富源南路548号
贵州,贵州工业职业技术学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,"贵阳市观山湖区长岭南路（观山湖校区）,贵州清镇职教城将军石路3号（清镇校区）"
贵州,贵州城市职业学院,综合类,民办,专科（高职）,2,2,,贵阳市,贵州省教育厅,贵州省贵阳市贵安新区大学城花燕路1号
贵州,贵州电力职业技术学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市红枫湖
贵州,毕节职业技术学院,综合类,公办,专科（高职）,2,2,,毕节市,贵州省,贵州省毕节市金海湖新区职教城文曲路
贵州,六盘水职业技术学院,综合类,公办,专科（高职）,2,2,,六盘水市,贵州省,贵州省六盘水市钟山区钟山大道西段1119号
贵州,贵州工商职业学院,综合类,民办,专科（高职）,2,2,,贵阳市,贵州省教育厅,贵州（清镇）职教城（清镇市双桥路105号）
贵州,安顺职业技术学院,综合类,公办,专科（高职）,2,2,,安顺市,贵州省,"蔡官校区：西秀工业园区两六路与二环路交叉口,龙泉校区：贵州省安顺市凤凰西路27号"
贵州,黔西南民族职业技术学院,综合类,公办,专科（高职）,2,2,,黔西南布依族苗族自治州,贵州省,贵州省兴义市凤仪路2号
贵州,贵州建设职业技术学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市清镇职教城东区（时光贵州旁）百花路
贵州,贵州工程职业学院,综合类,民办,专科（高职）,2,2,,铜仁市,贵州省教育厅,贵州省铜仁市德江县上海路45号（大学城）
贵州,贵州电子科技职业学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵州贵安新区马场科技新城天玑路
贵州,黔南民族职业技术学院,综合类,公办,专科（高职）,2,2,,黔南布依族苗族自治州,贵州省,贵州省都匀市甘塘镇绿茵湖产业园区
贵州,贵州盛华职业学院,综合类,民办,专科（高职）,2,2,,黔南布依族苗族自治州,贵州省教育厅,贵州省惠水县百鸟河数字小镇
贵州,贵州经贸职业技术学院,财经类,公办,专科（高职）,2,2,,黔南布依族苗族自治州,贵州省,贵州省都匀市绿茵湖产业园区
贵州,贵州装备制造职业学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市清镇市职教城时光校区将军石路1号
贵州,贵州食品工程职业学院,综合类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市清镇市职教城乡愁校区双桥路1号
贵州,铜仁幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,铜仁市,贵州省,贵州省铜仁市碧江区川硐教育园区
贵州,贵州工贸职业学院,综合类,民办,专科（高职）,2,2,,毕节市,贵州省教育厅,贵州省威宁县滨海大道777号
贵州,毕节医学高等专科学校,医药类,公办,专科（高职）,2,2,,毕节市,贵州省,毕节市金海湖新区职教城
贵州,茅台学院,理工类,民办,普通本科,2,2,,遵义市,贵州省教育厅,贵州省仁怀市鲁班大道
贵州,贵州护理职业技术学院,医药类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵定县盘江镇金海校区 贵阳市花溪区大职路花溪校区
贵州,贵阳幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省清镇职教城时光校区
贵州,贵州健康职业学院,医药类,公办,专科（高职）,2,2,,铜仁市,贵州省,贵州省铜仁市川硐教育园区
贵州,六盘水幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,六盘水市,贵州省人民政府,贵州省六盘水市水城县双水街道办事处以朵大道160号
贵州,贵州民用航空职业学院,综合类,民办,专科（高职）,2,2,,安顺市,贵州省人民政府,贵州省安顺市平坝区乐平镇（航空小镇）
贵州,贵州水利水电职业技术学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市清镇市职教城西区龙井路1号
贵州,贵州农业职业学院,农林类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市（清镇）职教城乡愁校区黄柿路3号
贵州,贵州电子商务职业技术学院,综合类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省清镇市职教城乡愁大道
贵州,黔南民族幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,黔南布依族苗族自治州,贵州省,贵州省贵定县金南社区利民路48号
贵州,毕节幼儿师范高等专科学校,师范类,公办,专科（高职）,2,2,,毕节市,贵州省,贵州省毕节市金海湖新区职教城
贵州,贵州航空职业技术学院,理工类,公办,专科（高职）,2,2,,贵阳市,贵州省,贵州省贵阳市经济技术开发区乌江路
贵州,贵州应用技术职业学院,理工类,民办,专科（高职）,2,2,,黔南布依族苗族自治州,贵州省教育厅,贵州省福泉市金山办事处金鸡山路
贵州,贵州财经职业学院,财经类,公办,专科（高职）,2,2,,贵阳市,贵州省财政厅,贵州省贵阳市花溪区花溪大学城
贵州,贵州财经大学西密歇根学院,财经类,公办,普通本科,2,2,,贵阳市,贵州财经大学,贵州省贵阳市鹿冲关路276号
贵州,毕节工业职业技术学院,理工类,公办,专科（高职）,2,2,,毕节市,贵州省,贵州省毕节市金海湖新区职教城
贵州,贵州机电职业技术学院,综合类,公办,专科（高职）,2,2,,黔南布依族苗族自治州,,贵州省都匀市旗山大道8号
云南,昆明理工大学,理工类,公办,普通本科,2,2,,昆明市,云南省,昆明市一二一大街文昌路68号
云南,云南大学,综合类,公办,普通本科,2,1,双一流,昆明市,云南省,云南省昆明市翠湖北路2号
云南,云南财经大学,财经类,公办,普通本科,2,2,,昆明市,云南省,昆明市龙泉路237号
云南,云南师范大学,师范类,公办,普通本科,2,2,,昆明市,云南省,云南省昆明市呈贡区聚贤街768号
云南,云南农业大学,农林类,公办,普通本科,2,2,,昆明市,云南省,云南省昆明市盘龙区沣源路452号
云南,昆明医科大学,医药类,公办,普通本科,2,2,,昆明市,云南省,云南省昆明市人民西路191号
云南,昆明学院,综合类,公办,普通本科,2,2,,昆明市,云南省,昆明国家经济技术开发区浦新路2号
云南,大理大学,综合类,公办,普通本科,2,2,,大理白族自治州,云南省,云南省大理市古城学府路
云南,西南林业大学,农林类,公办,普通本科,2,2,,昆明市,云南省,云南省昆明市盘龙区白龙寺300号
云南,云南民族大学,民族类,公办,普通本科,2,2,,昆明市,云南省,昆明市一二一大街134号
云南,云南大学滇池学院,综合类,民办,普通本科,2,2,,昆明市,云南省教育厅,"云南省昆明滇池国家旅游度假区红塔东路2号,云南省昆明市嵩明职教基地文轩路"
云南,云南警官学院,政法类,公办,普通本科,2,2,,昆明市,云南省,昆明市教场北路249号
云南,云南中医药大学,医药类,公办,普通本科,2,2,,昆明市,云南省,云南省昆明市呈贡区雨花路1076号
云南,云南师范大学商学院,综合类,民办,普通本科,2,2,,昆明市,云南省教育厅,"云南省昆明市高新区商院路1号,云南省昆明市嵩明职教园区文林路"
云南,昆明医科大学海源学院,医药类,民办,普通本科,2,2,,昆明市,云南省教育厅,云南省昆明市高新技术开发区海源北路389号
云南,玉溪师范学院,师范类,公办,普通本科,2,2,,玉溪市,云南省,云南省玉溪市红塔区凤凰路134号
云南,昆明文理学院,师范类,民办,普通本科,2,2,,昆明市,云南省,"龙泉校区：云南省昆明市龙泉路岗头村627号,杨林校区：云南省昆明市嵩明职教基地"
云南,云南经济管理学院,财经类,民办,普通本科,2,2,,昆明市,云南省教育厅,云南省昆明市五华区海屯路296号
云南,红河学院,综合类,公办,普通本科,2,2,,红河哈尼族彝族自治州,云南省,红河哈尼族彝族自治州蒙自市红河大道
